1024,13,0,0.056183075,0.056182822
64,15,0,0.000644079,0.000643901
128,15,0,0.001313557,0.001313362
256,15,0,0.004867738,0.004867554
512,15,0,0.018474738,0.018474452
1024,15,0,0.049423289,0.049423102
64,0,0,0.001021637,0.001021456
128,0,0,0.004130006,0.004129836
256,0,0,0.016547626,0.01654747
512,0,0,0.066123411,0.066123278
1024,0,0,0.241550024,0.241549871
64,1,0,0.001331322,0.001331139
128,1,0,0.003167909,0.003167804
256,1,0,0.012814405,0.012814297
512,1,0,0.051836885,0.051836772
1024,1,0,0.205087949,0.205087827
64,3,0,0.001316396,0.001316265
128,3,0,0.004730782,0.004730576
256,3,0,0.008959528,0.008959253
512,3,0,0.052719818,0.052719517
1024,3,0,0.122737378,0.122737081
64,5,0,0.000613204,0.00061303
128,5,0,0.001962607,0.001962426
256,5,0,0.00720843,0.00720824
512,5,0,0.028600716,0.028600434
1024,5,0,0.11055544,0.110555117
64,7,0,0.000611884,0.000611696
128,7,0,0.001867873,0.00186765
256,7,0,0.006828021,0.00682783
512,7,0,0.024943007,0.024942819
1024,7,0,0.091172852,0.091172647
64,9,0,0.000501541,0.000501417
128,9,0,0.001581526,0.001581259
256,9,0,0.005540221,0.005540031
512,9,0,0.021607877,0.021607619
1024,9,0,0.07491401,0.074913813
64,11,0,0.000480695,0.000480554
128,11,0,0.00139238,0.001392174
256,11,0,0.004815121,0.004814962
512,11,0,0.019192717,0.019192429
1024,11,0,0.065749576,0.065749204
64,13,0,0.000512728,0.000512586
128,13,0,0.001343542,0.001343368
256,13,0,0.004981044,0.004980785
512,13,0,0.017465137,0.017464971
1024,13,0,0.057226791,0.057226538
64,15,0,0.000481457,0.000481323
128,15,0,0.001275572,0.001275328
256,15,0,0.004799306,0.00479915
512,15,0,0.018099342,0.018099004
1024,15,0,0.053398888,0.053398732
64,0,0,0.000783177,0.000783044
128,0,0,0.003211522,0.003211398
256,0,0,0.012712866,0.012712743
512,0,0,0.0506258,0.050625685
1024,0,0,0.20144271,0.201442596
64,1,0,0.00078324,0.000783127
128,1,0,0.003157088,0.003156973
256,1,0,0.012689794,0.012689662
512,1,0,0.050844302,0.050844173
1024,1,0,0.203245838,0.20324569
64,3,0,0.001299819,0.001299682
128,3,0,0.004749567,0.004749326
256,3,0,0.009609802,0.00960946
512,3,0,0.055365128,0.055364848
1024,3,0,0.121137845,0.121137653
64,5,0,0.000703359,0.000703199
128,5,0,0.002200947,0.002200606
256,5,0,0.009089222,0.009089085
512,5,0,0.034362131,0.034361957
1024,5,0,0.109761184,0.109760917
64,7,0,0.000657429,0.000657261
128,7,0,0.002221177,0.002221012
256,7,0,0.007297054,0.00729686
512,7,0,0.026694344,0.02669415
1024,7,0,0.092656377,0.092656171
64,9,0,0.000473948,0.000473739
128,9,0,0.001549094,0.001548785
256,9,0,0.005349966,0.00534983
512,9,0,0.020275441,0.020275207
1024,9,0,0.062765681,0.062765424
64,11,0,0.000560086,0.00055977
128,11,0,0.00148042,0.001480153
256,11,0,0.004833715,0.004833461
512,11,0,0.019149792,0.01914957
1024,11,0,0.065472115,0.065471907
64,13,0,0.000608074,0.000607928
128,13,0,0.001519914,0.00151967
256,13,0,0.004959693,0.004959461
512,13,0,0.018617608,0.018617386
1024,13,0,0.058445096,0.05844485
64,15,0,0.000529051,0.000528796
128,15,0,0.001290143,0.001289923
256,15,0,0.004675569,0.004675367
512,15,0,0.018447126,0.018446926
1024,15,0,0.043530626,0.043530416
64,0,0,0.001060272,0.001060123
128,0,0,0.004123413,0.004123255
256,0,0,0.016558041,0.016557895
512,0,0,0.066139728,0.06613957
1024,0,0,0.256121503,0.256121344
64,1,0,0.000792615,0.000792471
128,1,0,0.0031873,0.00318714
256,1,0,0.012874004,0.012873888
512,1,0,0.051772643,0.05177251
1024,1,0,0.206489105,0.206488862
64,3,0,0.001352912,0.001352801
128,3,0,0.004739842,0.004739718
256,3,0,0.008798893,0.008798581
512,3,0,0.033655277,0.033654977
1024,3,0,0.129261867,0.12926154
64,5,0,0.000575656,0.000575499
128,5,0,0.002155373,0.002155135
256,5,0,0.009946134,0.009945934
512,5,0,0.038910489,0.038910311
1024,5,0,0.113515367,0.113515092
64,7,0,0.000599519,0.000599327
128,7,0,0.002803719,0.002803525
256,7,0,0.009345563,0.009345387
512,7,0,0.032509559,0.032509374
1024,7,0,0.110027405,0.110027086
64,9,0,0.000583801,0.000583532
128,9,0,0.00147883,0.001478538
256,9,0,0.005366601,0.005366429
512,9,0,0.021626561,0.021626245
1024,9,0,0.077123759,0.07712325
64,11,0,0.000510493,0.00051035
128,11,0,0.001444066,0.001443802
256,11,0,0.005107602,0.005107388
512,11,0,0.019205455,0.019205216
1024,11,0,0.060862191,0.06086197
64,13,0,0.000575658,0.000575441
128,13,0,0.001350929,0.00135073
256,13,0,0.004557142,0.004556926
512,13,0,0.017985664,0.017985343
1024,13,0,0.057538387,0.0575381
64,15,0,0.000490639,0.000490455
128,15,0,0.001350729,0.001350441
256,15,0,0.004865318,0.004865052
512,15,0,0.019056346,0.019056029
1024,15,0,0.045319296,0.045318995
64,0,0,0.001390055,0.0013898
128,0,0,0.005138906,0.005138687
256,0,0,0.019036912,0.019036716
512,0,0,0.066726193,0.066726046
1024,0,0,0.263783269,0.263783103
64,1,0,0.001034,0.001033829
128,1,0,0.004160368,0.004160223
256,1,0,0.016689525,0.016689346
512,1,0,0.066878085,0.066877901
1024,1,0,0.207966073,0.207965836
64,3,0,0.001239702,0.001239549
128,3,0,0.004523486,0.004523232
256,3,0,0.009012703,0.009012317
512,3,0,0.037777235,0.037776872
1024,3,0,0.121257063,0.121256699
64,5,0,0.000609866,0.000609575
128,5,0,0.001917348,0.001917106
256,5,0,0.007203255,0.007202977
512,5,0,0.02497247,0.024972244
1024,5,0,0.109404648,0.109404497
64,7,0,0.000510716,0.000510592
128,7,0,0.002202896,0.002202659
256,7,0,0.008051919,0.008051741
512,7,0,0.028763833,0.028763646
1024,7,0,0.091474809,0.091474647
64,9,0,0.000561533,0.000561366
128,9,0,0.001561472,0.001561302
256,9,0,0.005041042,0.005040855
512,9,0,0.018029359,0.018029177
1024,9,0,0.073509413,0.073509152
64,11,0,0.00053219,0.000532022
128,11,0,0.001551927,0.001551636
256,11,0,0.004909271,0.004909122
512,11,0,0.0192616,0.019261301
1024,11,0,0.06084626,0.060845971
64,13,0,0.000543802,0.000543622
128,13,0,0.001415897,0.001415614
256,13,0,0.004707307,0.00470714
512,13,0,0.018028599,0.018028258
1024,13,0,0.055504046,0.055503731
64,15,0,0.000509142,0.000508966
128,15,0,0.001602785,0.001602375
256,15,0,0.0048099,0.004809706
512,15,0,0.018184972,0.018184681
1024,15,0,0.044097406,0.044097084
64,0,0,0.001020889,0.001020692
128,0,0,0.004143371,0.004143199
256,0,0,0.016559306,0.016559149
512,0,0,0.066526383,0.066526239
1024,0,0,0.253746262,0.253746117
64,1,0,0.000803421,0.000803299
128,1,0,0.003183031,0.00318291
256,1,0,0.012866204,0.012866082
512,1,0,0.051911834,0.051911712
1024,1,0,0.207615351,0.207615222
64,3,0,0.001169767,0.001169651
128,3,0,0.004164158,0.004163954
256,3,0,0.007739708,0.007739402
512,3,0,0.060458199,0.060457948
1024,3,0,0.122919058,0.122918784
64,5,0,0.00069535,0.00069512
128,5,0,0.001872555,0.001872425
256,5,0,0.00716345,0.00716322
512,5,0,0.031792625,0.03179243
1024,5,0,0.117541336,0.11754112
64,7,0,0.000710484,0.000710271
128,7,0,0.002216916,0.002216707
256,7,0,0.007637371,0.007637174
512,7,0,0.021613028,0.021612766
1024,7,0,0.092648833,0.092648569
64,9,0,0.000594812,0.000594607
128,9,0,0.001564342,0.001564035
256,9,0,0.005109394,0.005109065
512,9,0,0.019880763,0.019880511
1024,9,0,0.062597743,0.062597427
64,11,0,0.000587997,0.000587753
128,11,0,0.00156147,0.00156121
256,11,0,0.005134283,0.005134034
512,11,0,0.02094953,0.020949312
1024,11,0,0.064668086,0.064667822
64,13,0,0.000500447,0.000500286
128,13,0,0.001517597,0.00151731
256,13,0,0.004786253,0.004785988
512,13,0,0.017579133,0.017578925
1024,13,0,0.053454882,0.053454628
64,15,0,0.000506675,0.000506414
128,15,0,0.001425398,0.001425175
256,15,0,0.005475422,0.005475198
512,15,0,0.020292962,0.0202926
1024,15,0,0.050699341,0.050699021
64,0,0,0.001094599,0.001094454
128,0,0,0.004323926,0.004323787
256,0,0,0.016599305,0.016599153
512,0,0,0.06624522,0.066245057
1024,0,0,0.254532569,0.254532419
64,1,0,0.000787492,0.000787377
128,1,0,0.00320405,0.003203903
256,1,0,0.012813576,0.012813445
512,1,0,0.052158099,0.052157979
1024,1,0,0.206995002,0.206994892
64,3,0,0.001306513,0.001306389
128,3,0,0.00471767,0.004717395
256,3,0,0.008352075,0.008351773
512,3,0,0.034923805,0.034923541
1024,3,0,0.121941721,0.121941489
64,5,0,0.000665042,0.000664877
128,5,0,0.002025727,0.002025524
256,5,0,0.008280062,0.008279766
512,5,0,0.030573402,0.030573178
1024,5,0,0.112888088,0.112887729
64,7,0,0.000699271,0.000699058
128,7,0,0.002203774,0.002203514
256,7,0,0.007367228,0.007367025
512,7,0,0.027441124,0.027440901
1024,7,0,0.090802119,0.09080191
64,9,0,0.000492705,0.000492519
128,9,0,0.00176548,0.001765148
256,9,0,0.005851334,0.005851034
512,9,0,0.021852169,0.021851855
1024,9,0,0.075081636,0.075081307
64,11,0,0.000592944,0.000592652
128,11,0,0.001546345,0.001546039
256,11,0,0.004884696,0.004884426
512,11,0,0.01937768,0.019377422
1024,11,0,0.061535591,0.061535328
64,13,0,0.000474296,0.000474032
128,13,0,0.001406084,0.001405749
256,13,0,0.005616306,0.005616133
512,13,0,0.018257422,0.018257067
1024,13,0,0.052786173,0.052785885
64,15,0,0.000568634,0.000568374
128,15,0,0.001937625,0.001937339
256,15,0,0.004907146,0.004906868
512,15,0,0.020750022,0.020749691
1024,15,0,0.052137167,0.052136927
64,0,0,0.001320185,0.001319979
128,0,0,0.005380055,0.005379828
256,0,0,0.023989448,0.023989226
512,0,0,0.079098087,0.079097881
1024,0,0,0.286518391,0.286518178
64,1,0,0.001027923,0.001027757
128,1,0,0.004127296,0.004127141
256,1,0,0.016653115,0.016652915
512,1,0,0.067872455,0.067872267
1024,1,0,0.26558927,0.265589075
64,3,0,0.001354819,0.0013546
128,3,0,0.00490621,0.0049059
256,3,0,0.011940493,0.01194015
512,3,0,0.058732641,0.058732347
1024,3,0,0.16411782,0.164117509
64,5,0,0.000638286,0.000638097
128,5,0,0.002085287,0.002085144
256,5,0,0.007756885,0.007756612
512,5,0,0.03204998,0.032049695
1024,5,0,0.111475866,0.111475569
64,7,0,0.000581367,0.000581147
128,7,0,0.001828558,0.001828329
256,7,0,0.006219671,0.006219315
512,7,0,0.024838988,0.024838764
1024,7,0,0.076352873,0.076352593
64,9,0,0.000559773,0.000559521
128,9,0,0.001523641,0.001523398
256,9,0,0.004784501,0.004784126
512,9,0,0.018455197,0.018454906
1024,9,0,0.060320683,0.060320435
64,11,0,0.000494705,0.000494488
128,11,0,0.001256307,0.001256046
256,11,0,0.004481863,0.00448157
512,11,0,0.015936166,0.015935948
1024,11,0,0.056410885,0.056410657
64,13,0,0.000451933,0.00045172
128,13,0,0.001273083,0.001272839
256,13,0,0.004322485,0.00432225
512,13,0,0.016393733,0.016393479
1024,13,0,0.048560043,0.048559805
64,15,0,0.000523116,0.000522958
128,15,0,0.001382105,0.001381806
256,15,0,0.004956198,0.004955783
512,15,0,0.018519726,0.018519458
1024,15,0,0.048452725,0.048452384
64,0,0,0.001464026,0.001463805
128,0,0,0.005971721,0.005971487
256,0,0,0.020743987,0.020743809
512,0,0,0.069274156,0.069273973
1024,0,0,0.26878195,0.268781801
64,1,0,0.001112689,0.001112518
128,1,0,0.004900993,0.004900821
256,1,0,0.023922427,0.023922174
512,1,0,0.089788043,0.089787799
1024,1,0,0.271244207,0.271244015
64,3,0,0.00138661,0.001386381
128,3,0,0.00476865,0.004768454
256,3,0,0.012264721,0.012264336
512,3,0,0.043270451,0.043270184
1024,3,0,0.156110494,0.156110204
64,5,0,0.000739495,0.000739315
128,5,0,0.00199633,0.001996141
256,5,0,0.008312192,0.008312018
512,5,0,0.030691607,0.030691329
1024,5,0,0.111173015,0.111172666
64,7,0,0.00066979,0.000669576
128,7,0,0.001638928,0.0016387
256,7,0,0.005184703,0.00518447
512,7,0,0.020513696,0.020513492
1024,7,0,0.071813996,0.071813808
64,9,0,0.000556259,0.000556053
128,9,0,0.001545989,0.001545831
256,9,0,0.005387811,0.00538763
512,9,0,0.019011533,0.019011358
1024,9,0,0.074743265,0.074742958
64,11,0,0.000576561,0.000576393
128,11,0,0.001419157,0.001418946
256,11,0,0.005466545,0.005466302
512,11,0,0.019275743,0.019275407
1024,11,0,0.057429646,0.057429337
64,13,0,0.000614055,0.000613845
128,13,0,0.001313584,0.001313286
256,13,0,0.004437091,0.004436799
512,13,0,0.017318525,0.017318256
1024,13,0,0.053231892,0.053231629
64,15,0,0.000554919,0.000554656
128,15,0,0.001271597,0.001271376
256,15,0,0.005778943,0.005778505
512,15,0,0.018561364,0.018561154
1024,15,0,0.062124252,0.062124001
